Event	ID	Name			Wwise Object Path	Notes
	41288598	UI_Menu_Confirm			\UI\MenuUI\UI_Menu_Confirm	
	123463240	ENV_F1x_Watcha_Got			\Environment\NPC\F1x\ENV_F1x_Watcha_Got	
	322764029	Player_Dialogue_End_SFX			\Environment\Player\Player_Dialogue_End_SFX	
	349408092	BART_Card_Select			\UI\BarteringUI\BART_Card_Select	
	362751767	BART_Card_Shuffle			\UI\BarteringUI\BART_Card_Shuffle	
	424895062	B4rn3y_Dialogue_End_SFX			\Environment\NPC\B4rn3y\B4rn3y_Dialogue_End_SFX	
	478288748	BART_Effect_Card_Attack			\UI\BarteringUI\BART_Effect_Card_Attack	
	627084462	VoidDialogueSFX			\Environment\NPC\VoidDialogueSFX	
	709377256	UI_Menu_Cancel			\UI\MenuUI\UI_Menu_Cancel	
	884323815	BarterEventOpen			\UI\DialogueUI\BarterEventOpen	
	992791593	F1x_Dialogue_End_SFX			\Environment\NPC\F1x\F1x_Dialogue_End_SFX	
	1033222429	Play_Menu_ButtonUp			\SettingsUI\Play_Menu_ButtonUp	
	1085736370	UI_Menu_Highlight			\UI\MenuUI\UI_Menu_Highlight	
	1163963844	ConversationStart			\UI\DialogueUI\ConversationStart	
	1220165926	ElevatorStartup			\Environment\Objects\ElevatorStartup	
	1320354856	Eden_Dialogue_SFX			\Environment\NPC\Eden\Eden_Dialogue_SFX	
	1344299683	ElevatorHum			\Environment\Objects\ElevatorHum	
	1357484874	Play_Menu_Close			\SettingsUI\Play_Menu_Close	
	1381745615	Player_Dialogue_SFX			\Environment\Player\Player_Dialogue_SFX	
	1404805401	DoorOpen			\Environment\Objects\DoorOpen	
	1536324566	Play_Menu_ButtonDown			\SettingsUI\Play_Menu_ButtonDown	
	1665981749	UI_Barter_Menu_Confirm			\UI\BarteringUI\UI_Barter_Menu_Confirm	
	1681012287	PlayerFootsteps			\Environment\Player\PlayerFootsteps	
	1851462748	ItemPickup			\Environment\Objects\ItemPickup	
	1890003741	UI_Menu_Highlight_Down			\UI\MenuUI\UI_Menu_Highlight_Down	
	1995159183	ENV_Interaction_Arrow_Show			\UI\EnvironmentUI\ENV_Interaction_Arrow_Show	
	2034897212	BART_Card_Highlight			\UI\BarteringUI\BART_Card_Highlight	
	2140684973	BarterEventClose			\UI\DialogueUI\BarterEventClose	
	2186217851	LightAmbience			\Environment\Objects\LightAmbience	
	2236624421	ENV_F1x_Dont_Bite			\Environment\NPC\F1x\ENV_F1x_Dont_Bite	
	2236734574	Play_Menu_Open			\SettingsUI\Play_Menu_Open	
	2346769448	NPCDialogueEndSFX			\Environment\NPC\NPCDialogueEndSFX	
	2602999364	BART_Barter_Win			\UI\BarteringUI\BART_Barter_Win	
	2691229948	BART_Effect_Card_Trigger			\UI\BarteringUI\BART_Effect_Card_Trigger	
	3128847931	F1x_Dialogue_SFX			\Environment\NPC\F1x\F1x_Dialogue_SFX	
	3226991506	UI_Menu_Close			\UI\MenuUI\UI_Menu_Close	
	3231741181	UI_Barter_Menu_Highlight			\UI\BarteringUI\UI_Barter_Menu_Highlight	
	3283805861	ENV_B4rn3y_Identified			\Environment\NPC\B4rn3y\ENV_B4rn3y_Identified	
	3302900089	BART_Barter_Lose			\UI\BarteringUI\BART_Barter_Lose	
	3457263945	NPCDialogueSFX			\Environment\NPC\NPCDialogueSFX	
	3518274178	Eden_Dialogue_End_SFX			\Environment\NPC\Eden\Eden_Dialogue_End_SFX	
	3630843069	BART_Card_Place			\UI\BarteringUI\BART_Card_Place	
	3764842872	ENV_B4rn3y_Hoot			\Environment\NPC\B4rn3y\ENV_B4rn3y_Hoot	
	3804709036	ENV_Interaction_Arrow_Hide			\UI\EnvironmentUI\ENV_Interaction_Arrow_Hide	
	3809055548	B4rn3y_Dialogue_SFX			\Environment\NPC\B4rn3y\B4rn3y_Dialogue_SFX	
	4083126854	UI_Menu_Open			\UI\MenuUI\UI_Menu_Open	
	4089696065	BART_Effect_Card_Flip			\UI\BarteringUI\BART_Effect_Card_Flip	
	4139473738	ENV_Eden_Hello			\Environment\NPC\Eden\ENV_Eden_Hello	
	4203990704	ENV_Eden_Expel			\Environment\NPC\Eden\ENV_Eden_Expel	

State Group	ID	Name			Wwise Object Path	Notes
	3124027310	CurrentMusicKey			\Default Work Unit\CurrentMusicKey	

State	ID	Name	State Group			Notes
	84696440	G	CurrentMusicKey			
	84696441	F	CurrentMusicKey			
	84696442	E	CurrentMusicKey			
	84696443	D	CurrentMusicKey			
	84696444	C	CurrentMusicKey			
	84696445	B	CurrentMusicKey			
	84696446	A	CurrentMusicKey			
	164139463	A_Sharp	CurrentMusicKey			
	748895195	None	CurrentMusicKey			
	844677726	D_Sharp	CurrentMusicKey			
	951594152	F_Sharp	CurrentMusicKey			
	2816864521	C_Sharp	CurrentMusicKey			
	3736223277	G_Sharp	CurrentMusicKey			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	173604301	Menu_Open	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\66\{66F23618-91D4-F23F-72B6-2708D13AFF49}.wem		\Actor-Mixer Hierarchy\SettingsUI\Menu_Open		384096
	183794766	ENV_Card_Pickup_Synth	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\2B\{2B422508-4303-EBA9-22D6-1B39B2163813}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Card_Pickup\ENV_Card_Pickup_Synth		11552
	189639555	UI_Menu_Open	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\AA\{AA61D562-27BB-2F3A-23DD-239207970459}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Menu_Open		22677
	216238282	ENV_Temp_Concrete_Footstep_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\8D\{8DE5C71C-25FF-05DD-5256-304A77DF93E0}.wem		\Actor-Mixer Hierarchy\Environment\Player\ENV_Player_Footstep_Concrete\ENV_Temp_Concrete_Footstep_1		1691
	230722640	F1x_Dont_Bite_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D1\{D1307151-6D5D-318B-3589-10BF6D1944B3}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Dont_Bite\F1x_Dont_Bite_1		217632
	246070296	UI_Menu_Highlight_Down	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\86\{86F98765-8C4B-8203-992F-DCD59878C796}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Menu_Highlight_Down		3240
	275695072	Card Shuffle Sparkle	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\28\{2810A499-FCD2-C4AE-F43B-72E50A56A9C1}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_shuffle\Card Shuffle Sparkle		9882
	344160918	NPC_Eden_Dialogue_SFX	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\AA\{AA18D863-D331-C97E-E1B0-C5A6002A73F5}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\NPC_Eden_Dialogue_SFX		1802
	346839974	NPC_F1x_Dialogue_SFX	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\38\{38F5AE3E-B10C-D47A-283B-8D394DB4015A}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\NPC_F1x_Dialogue_SFX		2152
	350602102	ENV_Card_Pickup_Shatter_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\BA\{BA37AEB5-397D-60C1-B4D7-A6228431E65D}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Card_Pickup\ENV_Card_Pickup_Shatter\ENV_Card_Pickup_Shatter_1		16568
	376631816	BART_card_place_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\A7\{A7980120-196E-6846-0B96-34F91B0E4503}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_place\BART_card_place_3		4281
	378125140	UI_Menu_Confirm	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\AA\{AA40343A-EFD1-0A71-1596-7413F864FA74}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Menu_Confirm		9520
	382903375	UI_Menu_Cancel	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\B2\{B2FE4F63-6166-A527-C3CC-BDB7F73AC59E}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Menu_Cancel		10889
	388778033	UI_Barter_Menu_Highlight_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\CB\{CBD98085-3440-3837-DEFC-8E5FB9825891}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Barter_Menu_Highlight\UI_Barter_Menu_Highlight_3		2444
	392829191	Player_Dialogue_SFX	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\B5\{B52A9DF6-3E82-6C33-FE40-5A522FEC437C}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\Player_Dialogue_SFX		2093
	397048178	ENV_Card_Pickup_Shatter_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\B4\{B4F36880-FD2B-F4C6-F343-05A4BCA98F40}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Card_Pickup\ENV_Card_Pickup_Shatter\ENV_Card_Pickup_Shatter_3		15574
	446356882	ENV_Interaction_Arrow_Show	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\2D\{2D504721-D29F-CD05-FAF4-A54FDD36E0CD}.wem		\Actor-Mixer Hierarchy\UI\EnvironmentUI\ENV_Interaction_Arrow_Show		3971
	450780169	BART_Win	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\B4\{B4B00210-DF5A-4B70-5D9A-2A5BB0BE9905}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_Win		30270
	452573080	BART_card_place_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\9E\{9EACB4CA-B572-D144-99F7-FCE54B43D089}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_place\BART_card_place_2		4208
	453061315	Void_Dialogue_SFX_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\3D\{3DA2495B-69FA-29AF-C01A-95B0EE874CC1}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\Void_Dialogue_SFX\Void_Dialogue_SFX_3		3829
	453375890	ENV_Card_Pickup_Shatter_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\66\{661B9E5F-E39D-7961-BD8E-B927397FBCCD}.wem		\Actor-Mixer Hierarchy\Environment\Objects\ENV_Card_Pickup\ENV_Card_Pickup_Shatter\ENV_Card_Pickup_Shatter_2		16889
	466029474	B4rn3y_Hoot_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\75\{754F2A37-473F-76B5-5EF9-1FC71AA902D8}.wem		\Actor-Mixer Hierarchy\Environment\NPC\B4rn3y\B4rn3y_Hoot\B4rn3y_Hoot_1		7685
	468653180	F1x_Watcha_Got_4	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\27\{270D38FD-526B-8EDD-84D7-EBC960908AA7}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Watcha_Got\F1x_Watcha_Got_4		255740
	479918587	F1x_Watcha_Got_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\13\{13DF2E64-B951-1123-1AB3-0360E91D7E8E}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Watcha_Got\F1x_Watcha_Got_2		211960
	485879207	F1x_Dont_Bite_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D0\{D012F89F-BD8C-9798-0F12-6D9FD1AA294E}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Dont_Bite\F1x_Dont_Bite_2		258460
	496033503	UI_Barter_Menu_Highlight_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\DE\{DE013972-4B8A-2492-D6E1-AF808BE506E6}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Barter_Menu_Highlight\UI_Barter_Menu_Highlight_2		3008
	498256396	F1x_Dont_Bite_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D5\{D5A15918-10D8-F38E-C22E-30C4C9AC0AEE}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Dont_Bite\F1x_Dont_Bite_3		196308
	499250577	ENV_Temp_Concrete_Footstep_3	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\24\{24353696-19E5-C7A5-5AA5-6D9B633983E5}.wem		\Actor-Mixer Hierarchy\Environment\Player\ENV_Player_Footstep_Concrete\ENV_Temp_Concrete_Footstep_3		1940
	509077599	Player_Dialogue_SFX_End	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\3E\{3E59B84F-C21B-4A14-602B-795762CD28AC}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\Player_Dialogue_SFX_End		2568
	510223479	BART_Card_Effect_Flip	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\FB\{FBBBC74E-1B70-CB02-D253-3D0A4111C74F}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_Card_Effect_Flip		13597
	540618060	Menu_Close	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\1B\{1BE1A56E-C960-43B9-D0B9-36E6C6AF414C}.wem		\Actor-Mixer Hierarchy\SettingsUI\Menu_Close		384096
	586843447	B4rn3y_Hoot_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\40\{40148CAA-0AD2-8BD7-BB31-72571FD1E838}.wem		\Actor-Mixer Hierarchy\Environment\NPC\B4rn3y\B4rn3y_Hoot\B4rn3y_Hoot_2		7593
	599765199	NPC_B4rn3y_Dialogue_SFX	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\6D\{6D99109B-9BD4-FC9F-75A7-323A2A1011E7}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\NPC_B4rn3y_Dialogue_SFX		1966
	613268131	BART_card_place_4	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\03\{03BBF206-728F-ECF1-FACD-FDFDE2E09E26}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_card_place\BART_card_place_4		3919
	627780049	BART_Fail	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\58\{58DC9A2F-AD7C-449E-53AB-92876F2F8D88}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_Fail		18822
	629005702	F1x_Watcha_Got_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\C3\{C3C7D349-3D12-732A-3E8B-60C8B1883543}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Watcha_Got\F1x_Watcha_Got_1		240996
	630183003	Menu_ButtonDown	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\A2\{A2C8F10B-EAD5-C7D8-210E-0DE11B8271FF}.wem		\Actor-Mixer Hierarchy\SettingsUI\Menu_ButtonDown		63968
	643055565	UI_Barter_Menu_Highlight_1	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\2B\{2B66271F-FBB8-BA59-1825-569B1CD38633}.wem		\Actor-Mixer Hierarchy\UI\MenuUI\UI_Barter_Menu_Highlight\UI_Barter_Menu_Highlight_1		2589
	652508007	F1x_Dont_Bite_4	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\18\{18943A07-9AF6-1FA1-6948-8CC9934A56C8}.wem		\Actor-Mixer Hierarchy\Environment\NPC\F1x\F1x_Dont_Bite\F1x_Dont_Bite_4		221260
	671445668	Void_Dialogue_SFX_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\A5\{A527E015-5BC3-9495-C5DC-B475F9333A4A}.wem		\Actor-Mixer Hierarchy\Environment\NPC\DialogueSounds\Void_Dialogue_SFX\Void_Dialogue_SFX_2		3293
	692532191	ENV_Temp_Concrete_Footstep_2	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\D3\{D3CB2529-410C-DA9A-EAC4-2CD2455FD938}.wem		\Actor-Mixer Hierarchy\Environment\Player\ENV_Player_Footstep_Concrete\ENV_Temp_Concrete_Footstep_2		2061
	734873575	BART_Card_Highlight	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\9D\{9DAEEB61-AB39-D990-093F-5FF8602DF229}.wem		\Actor-Mixer Hierarchy\UI\BarteringUI\BART_Card_Highlight		5616
	743462201	Menu_ButtonUp	C:\Users\micha\Documents\Unity Projects\Project_TRT\Project_TRT_WwiseProject\.cache\A9\{A9B789F2-4472-1AB8-8383-99964FA48500}.wem		\Actor-Mixer Hierarchy\SettingsUI\Menu_ButtonUp		93624
